65,3,1,0,0,0,1,0,0,0,3,1,0,0,2,0,0,0,1,0,1,0,0,0,2,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
4,41,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0,2,2,0,1,2,0,0,1,1,0,2,1,0,1,0,0,1,0,4,4,0,0,1,1,0,0,0,5,1,1,0,0,0,0,0,2,0,0,2,0,1,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
4,1,22,2,0,1,1,0,0,1,1,5,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,1,8,1,0,0,3,1,1,0,0,0,5,2,0,0,0,4,0,0,1,1,0,0,3,0,0,0,0,2,0,0,2,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,4,0
0,0,1,18,7,0,1,2,0,1,0,0,0,1,2,0,0,0,0,5,0,9,1,0,2,0,1,0,1,0,1,9,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,6,0,3,3,1,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,14,1,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,8,1,0,1,0,0,2,2,3,1,0,0,1,0,2,0,0,1,1,4,1,2,0,0,1,0,4,1,0,0,0,4,0,0,0,0,0,0,0,2,1,1,3,2,0,0,0,0,4,0,11,1,0,3,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0
1,0,1,1,1,22,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,6,1,17,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,1,0,1,0,4,1,0,12,0,0,3,1,0,0,0,0,1,2,0,0,0,0,0
0,0,0,0,1,0,32,0,0,0,2,0,0,0,2,1,0,0,3,1,1,0,1,0,7,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1,0,0,2,1,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,8,4,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0
0,0,1,2,0,0,1,31,1,0,0,1,0,0,5,0,0,0,6,0,0,0,0,1,14,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3,2,1,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,3,2,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,2,0,0,0,1,35,2,0,2,3,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,3,1,0,2,0,1,0,1,2,0,2,1,0,0,6,1,0,0,0,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,0,2,0,0,0,3,0,0,2,2,1,0,0,0,0,0,0,1,0,0
0,0,1,2,0,0,1,0,1,43,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,3,0,0,0,2,1,0,1,0,0,0,1,3,1,0,0,0,1,2,0,1,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0
5,0,0,0,1,3,0,2,0,3,22,0,0,0,0,0,2,0,0,1,2,0,4,2,0,2,3,0,7,0,0,0,6,1,1,0,0,0,0,2,1,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,9,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,2,0,0,0,1,0
0,1,8,0,1,0,2,0,0,1,0,19,2,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,2,16,2,0,0,2,0,0,0,1,2,2,6,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,2,0,0,1,6,0
0,0,0,0,1,0,0,0,1,0,0,0,40,4,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,1,2,0,1,0,9,0,3,0,0,1,0,1,0,0,0,0,5,0,1,1,0,0,0,2,1,2,0,2,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,1,1,0,0,0,1,3,21,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,0,1,4,0,0,1,0,0,0,1,1,0,7,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,16,1,0,0,4,1,2,0,7,5,0,0,0,0,0,0,0,0,0
1,2,0,3,0,0,4,4,0,1,1,1,0,0,20,0,0,0,5,4,0,3,0,0,3,0,0,0,0,0,0,1,1,0,2,3,0,1,0,1,0,1,0,1,0,2,1,0,1,0,0,0,1,0,3,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,3,4,0,1,2,1,0,0,1,0,0,0,1,0,1,1,0,0,3,0,0,0,0,1,1,0
0,0,0,1,0,1,0,0,1,2,2,0,1,0,0,13,0,1,0,10,1,0,0,0,2,2,2,0,0,3,0,5,7,0,1,1,1,1,5,0,0,1,0,4,2,0,0,1,1,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,5,0,0,0,1,2,0,0,0,1,0
1,0,1,1,0,2,1,1,3,0,2,2,0,0,0,0,31,0,0,2,3,1,0,0,0,1,0,0,3,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,6,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,4,1,0,3,0,0,1,0,1,0,1,0,0,2,0,1
0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,2,0,39,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,1,0,0,3,0,0,0
0,2,0,1,0,0,2,1,0,3,0,0,0,0,3,1,0,0,19,1,0,0,0,2,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,2,3,0,0,0,0,0,5,0,0,1,1,2,2,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,1,1,0,5,2,10,0,0,2,4,1,1,0,0,0,0,0,2,0,2,0,0,1,1,0,0
0,0,0,4,2,0,0,1,3,1,0,0,0,1,1,2,1,1,1,36,0,1,0,0,1,1,0,1,0,2,0,4,1,0,3,0,0,3,2,1,0,2,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,55,0,0,0,4,6,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0
0,0,0,12,2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2,0,53,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,5,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,2,0,0,0,0,1,24,0,1,1,1,0,1,0,1,0,2,1,0,1,1,1,0,4,2,0,0,4,0,0,1,0,0,0,0,1,0,2,0,1,0,0,2,0,0,9,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,4,0,1,1,0,0,1,0,2,4,0,0,0,0,0,1,2,0,0,0,5,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,2,6,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,70,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,28,0,0,1,0,1,0,3,1,0,1,1,1,0,3,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,2,0,0,2,0,1,0,1,1,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,1,0,2,1,1,4,1,1,7,0,1,1,1,1,0,2,0,0,0,0,0
1,4,1,1,4,0,1,0,2,0,3,0,1,0,0,0,0,0,0,0,3,0,1,0,3,0,19,0,0,1,1,1,4,0,0,2,1,0,0,1,0,0,2,1,0,10,0,0,3,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0,1,0,3,0,0,2,1,0,1,0,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0
