epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,4.180080201636421,0.08646666666666666,3.657716751098633,0.1642,142.3075463999994,6.27655809999851
2,3.603853213797675,0.1595777777777778,3.344736337661743,0.208,144.4506368000002,5.908139099999971
3,3.3249277813805476,0.20435555555555557,3.1623902320861816,0.23,147.75224799999705,6.493191800000204
4,3.13357883644104,0.2358888888888889,3.0559098720550537,0.2524,146.894816299995,6.261262100000749
5,2.9926034395005967,0.2617555555555556,2.9479856491088867,0.2698,145.2206647999992,6.01358440000331
6,2.8796721995035806,0.28115555555555555,2.8764007091522217,0.2836,143.84370820000186,6.117795700003626
7,2.7953909371270074,0.29733333333333334,2.8283684253692627,0.298,141.61643919999915,5.870852300002298
8,2.7248232598198783,0.3111555555555556,2.785115957260132,0.2986,147.37729959999706,5.740752400000929
9,2.6646109780629477,0.3217555555555556,2.7783701419830322,0.309,143.0676136999973,6.293538400001125
10,2.6226003245459664,0.3300888888888889,2.772042989730835,0.299,143.57904240000062,5.842623500000627
11,2.5733066448635524,0.3402,2.7595722675323486,0.3092,146.35743669999647,5.951635400000669
12,2.534433478249444,0.34584444444444445,2.7862846851348877,0.3018,140.19028040000558,6.10366090000025
