epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,4.161962452443441,0.07395555555555555,3.796856164932251,0.1318,17.509835099997872,0.27901850000125705
2,3.552980459933811,0.17057777777777777,3.429671049118042,0.192,4.255599300002359,0.22199559999717167
3,3.2664518717024063,0.22242222222222222,3.2821109294891357,0.2202,4.05375279999862,0.2520609000021068
4,3.0900457505544026,0.2544222222222222,3.1294474601745605,0.2362,3.9988637999995262,0.26500169999781065
5,2.960516206571791,0.27786666666666665,3.018594264984131,0.2614,4.300988700000744,0.25963160000173957
6,2.862233361985948,0.29635555555555554,2.977968454360962,0.2682,4.181825700001355,0.2512187000029371
7,2.784644714779324,0.30922222222222223,2.930795431137085,0.2808,5.192627699998411,0.5228552000007767
8,2.7200773620605467,0.3258888888888889,2.8993186950683594,0.2852,4.620275599998422,0.22566569999980857
9,2.6571590742323132,0.33864444444444447,2.8870956897735596,0.2888,4.052958600001148,0.24733439999909024
10,2.6090052834404838,0.34624444444444447,2.8320131301879883,0.2944,3.951149800002895,0.2444714000012027
11,2.5597090152316624,0.35684444444444446,2.807009696960449,0.2996,4.243345599999884,0.3630148000011104
12,2.521282664320204,0.36417777777777777,2.811957836151123,0.3002,5.201778200000263,0.27229069999884814
