0,1,1,0,1,2,0,0,0,1,0,1,1,0,0,1,2,0,0,0,3,0,0,0,4,1,2,1,1,0,0,0,4,6,2,1,4,0,0,1,2,0,2,3,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,1,0,9,2,6,1,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,2,1,2,2,0,0,1,0,2,0,0,1,3,0,2
0,2,0,0,2,0,0,0,0,1,0,1,0,0,2,0,1,0,2,3,0,1,0,0,0,0,0,5,0,0,0,1,1,3,4,1,2,0,3,0,1,0,4,3,0,0,0,1,1,0,0,14,0,0,1,1,1,1,3,0,0,0,0,1,3,1,0,0,0,0,2,0,3,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,9,0,0,2,5,0,1,0,1,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0
1,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,4,0,0,0,0,0,55,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,1,0,1,0,0,6,0,1,0,0,0,0,0
0,3,2,0,0,0,1,1,0,1,0,2,0,0,2,1,0,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,41,0,0,0,1,0,0,1,1,0,2,2,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,0,2,0,1
0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,3,5,2,0,3,0,0,5,0,1,6,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,4,1,0,1,1,0,0,0,4,0,3,1,0,2,1,0,0,9,2,2,1,0,2,0,2,0,0,1,0,0,0,0,2,0,0,1,1,0,1,1,6,1,1,0,1
0,1,0,1,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,3,2,1,0,0,1,0,1,0,10,0,2,0,0,11,0,0,0,33,0,0,5,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,1,0,0
9,2,0,0,2,4,0,1,1,3,0,0,0,0,0,1,1,0,2,0,0,2,0,0,3,0,2,0,0,0,0,0,1,4,0,0,1,0,0,0,3,1,0,0,0,2,0,1,0,0,1,3,0,2,1,1,0,24,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,1,0,0,0,0,2,0,4,0,0,0,1,1
0,0,0,0,1,1,0,1,1,0,0,2,1,8,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,3,0,2,0,4,1,1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,0,2,0,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,1,0,0,29,0,0,0,9,0,0,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,3,8,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,62,0,0,0,0,0,0,0,7,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,2,0,0,0,0,0,0,1,7,0,0,0,0,0,2,0,0,0,0,0,13,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,1,0,0,0,0,0
3,5,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,42,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0
0,1,0,2,7,0,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,2,0,0,0,2,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,41,0,4,0,0,0,0,0,0,3,0,3,1,0,2,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,3,0,0
0,0,0,1,5,3,0,0,1,0,0,0,0,0,5,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,2,0,4,0,0,3,0,5,0,0,0,1,3,0,1,0,0,0,0,5,0,0,0,1,0,0,0,2,0,0,0,0,10,4,7,3,0,0,0,0,0,1,0,2,3,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,2,0,2,1,0,7,1,1
