epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,4.17273512357076,0.08491111111111112,3.6551265716552734,0.1606,16.59708849999879,0.9381222000010894
2,3.5702485790252685,0.16562222222222223,3.3519883155822754,0.2058,6.029166000000259,0.37607070000012754
3,3.2838064721425373,0.21044444444444443,3.112349271774292,0.239,6.048975000001519,0.3832288999983575
4,3.106832910325792,0.24186666666666667,3.008708953857422,0.2612,6.010492900000827,0.3849254999986442
5,2.96968572485182,0.2664,2.932126522064209,0.2724,6.080777999999555,0.35861670000304
6,2.8749756579928927,0.2829777777777778,2.864899158477783,0.2866,6.092491800001881,0.39325280000048224
7,2.7852588665008544,0.2991333333333333,2.806735038757324,0.3054,6.0694385999995575,0.37477170000056503
8,2.7239636147393123,0.3125777777777778,2.7829957008361816,0.3006,6.044731499998306,0.3783578000002308
9,2.672701928668552,0.3208666666666667,2.7654364109039307,0.309,6.030436300003203,0.3843715999973938
10,2.621884339184231,0.3306,2.775944709777832,0.3016,5.954270000001998,0.38026089999766555
11,2.5840563543107775,0.3383777777777778,2.7406270503997803,0.3128,5.962864900000568,0.38739429999986896
12,2.552062422688802,0.34586666666666666,2.732215642929077,0.315,6.206384099998104,0.4145910000006552
