730,29,58,10,7,5,7,10,97,47
41,764,9,12,1,4,10,11,49,99
110,7,531,74,95,57,63,27,22,14
48,18,145,427,70,145,74,36,25,12
43,6,158,60,537,27,84,68,15,2
26,2,114,239,49,474,10,62,20,4
11,7,95,87,63,7,709,6,11,4
34,3,50,52,90,91,11,638,6,25
131,57,11,14,3,7,5,6,738,28
56,142,11,18,7,1,10,42,51,662
