epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,1.6042503970887927,0.428,1.2885758876800537,0.5434,13.82390149999992,0.3121792000019923
2,1.2632277673297458,0.5481333333333334,1.165774941444397,0.584,8.35727179999958,0.2946841000011773
3,1.1403012194315592,0.5932444444444445,1.1796844005584717,0.5776,8.311186999999336,0.29105340000387514
4,1.0574890324062771,0.6258444444444444,1.0944386720657349,0.6168,8.457205200000317,0.29021880000072997
5,1.0023688220977782,0.6448,1.0436880588531494,0.6202,8.45602659999713,0.29514650000055553
6,0.9567892631106907,0.659,1.0122122764587402,0.6422,8.321065399999497,0.3027693999974872
7,0.9165585344738431,0.6721777777777778,0.9718536138534546,0.6494,8.375134399997478,0.30862319999869214
8,0.8829935075441996,0.687,0.9819490313529968,0.646,8.148363199994492,0.2824793000036152
9,0.8570678932189941,0.6963111111111111,0.9827955365180969,0.657,8.118427000001248,0.3055252000049222
10,0.8289542535781861,0.7040888888888889,0.9714070558547974,0.6516,8.66164270000445,0.30643350000173086
