977,0,0,0,0,0,1,2,0,0
0,1127,1,3,0,0,1,0,3,0
1,0,1026,0,0,0,0,5,0,0
0,0,1,1005,0,0,0,1,2,1
0,0,1,0,966,0,3,0,0,12
1,0,0,10,0,877,2,1,0,1
3,2,0,1,0,8,941,0,3,0
0,1,4,1,0,1,0,1012,0,9
3,0,2,4,1,1,0,2,956,5
0,1,0,4,2,6,0,3,1,992
