epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,0.2611071276179848,0.9217792263106239,0.10693663358688354,0.9666611101850309,16.922804100002395,0.14440380000087316
2,0.07778563583969057,0.9751856447102831,0.07174232602119446,0.9779963327221204,4.259123300002102,0.16482840000026044
3,0.057076958568307926,0.9818892242736246,0.05746251717209816,0.982663777296216,3.898801999999705,0.1644964999977674
4,0.04453061373410376,0.9857595229717968,0.05833204835653305,0.981663610601767,3.8793426000011095,0.13416820000202279
5,0.037447640947751014,0.9885187311346086,0.05144476145505905,0.9841640273378897,3.781751599999552,0.15673450000031153
