759,35,52,12,9,4,13,5,75,36
32,777,14,6,4,2,10,4,42,109
93,13,520,50,129,58,68,31,20,18
50,18,125,377,101,142,99,35,23,30
44,11,108,45,586,21,90,70,22,3
29,8,120,172,58,480,51,54,13,15
14,21,49,46,82,17,745,6,5,15
29,11,55,38,95,55,19,651,9,38
134,65,11,12,8,3,4,4,736,23
53,170,22,9,5,3,12,12,44,670
