975,0,1,0,0,1,0,0,1,2
0,1126,2,0,1,1,2,2,1,0
4,0,1016,2,1,0,0,4,5,0
2,0,0,998,0,4,0,2,4,0
0,0,0,0,972,0,1,3,1,5
2,0,1,4,0,875,2,0,4,4
11,3,0,0,2,4,935,0,3,0
0,1,8,1,0,0,0,1017,1,0
5,1,3,1,1,0,0,4,954,5
1,2,1,0,3,2,0,5,0,995
