61,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,2,4,0,1,0,0,0,0,0,0,0,1,3,0,0,3,1,0,0,0,9,3,0,0,2,0,0,0,0,4,0,4,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,5,0,0,0,0,0,0,0
2,1,28,0,0,6,3,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,7,8,0,0,0,1,0,0,1,0,2,2,0,0,0,1,0,0,2,3,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,7,1
0,0,1,16,7,0,1,0,0,0,1,0,0,0,2,2,0,1,1,2,0,14,1,0,1,0,0,0,0,0,3,7,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,1,2,0,1,3,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0
0,0,0,4,14,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,2,0,0,1,0,2,4,2,0,0,1,2,1,0,0,1,3,0,2,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,11,6,0,0,2,0,0,0,0,2,0,4,0,0,1,2,1,3,1,0,0,1,0,0,0,4,0,0,1,0,0,0,2,0,0,3,0
1,2,0,0,0,36,0,0,1,0,1,0,2,1,0,0,2,0,0,0,4,1,1,4,0,6,2,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,1,1,2,2,0,1,0,0,0,5,0,0,0,0,0
0,0,1,0,0,0,47,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,6,2,0,0,0,0,5,1,1,0,0,0,0,0,0,3,0,0
0,0,1,0,0,0,3,18,2,0,1,0,0,1,7,0,0,0,7,1,0,0,0,1,15,0,1,1,0,2,0,0,0,1,1,0,1,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,6,3,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,0,0,43,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,4,1,1,0,0,0,0,0,1,0,1,14,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,5,2,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,1,0,48,0,0,2,0,1,1,3,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,4,1,0,0,0,5,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0,2,0,0,0,1,1
7,5,2,0,0,2,0,0,0,1,22,0,0,1,1,0,5,0,0,0,5,0,4,1,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,3,2,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,4,0,0,0,1,0
0,2,11,0,0,0,0,0,0,3,0,16,2,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,1,0,2,13,4,0,1,0,0,1,0,0,1,1,7,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,2,1,0,3,0,0,0,0,0,0,6,0
0,0,0,0,0,1,0,0,1,0,0,0,20,4,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,1,1,1,2,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1,15,1,1,0,0,1,0,1,0,2,1,1,0,0,0,1,1,0,0,3,3,0,2,0,0,0,0,2,0,0,0,0,4,0,0,1,2,0,0,0,1,4,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,1,0,0,3,18,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,1,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,2,3,0,3,1,1,2,7,4,0,0,0,0,1,0,1,0,0
0,4,0,1,0,1,6,2,0,0,0,0,0,0,27,0,1,0,1,1,1,0,1,0,0,0,3,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,5,0,0,1,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,1,0,0,5,2,0,0,0,0,7,0,1,0,4,0,1,0,0,0,0,1
0,0,1,1,2,1,0,0,0,2,1,1,2,0,0,10,0,3,0,10,1,1,0,0,1,0,3,0,0,1,0,1,6,0,2,0,1,0,2,1,0,0,1,5,2,0,1,1,0,1,2,2,0,1,0,0,0,1,0,0,1,0,0,2,4,2,0,0,3,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,4,3,1,0,0,1,1,0,0,0,1,0
0,0,2,0,0,3,0,1,0,2,2,0,0,1,2,0,31,0,0,2,1,0,4,0,0,0,0,0,3,0,0,0,0,1,0,3,2,1,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,5,2,1,2,2,0,0,0,0,0,0,6,0,0,0,0,1
0,1,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,52,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,4,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,2,6,0,0,6,0,0,1,0,8,0,0,0,23,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,2,1,1,0,1,1,0,0,0,1,0,0,3,3,5,2,1,0,2,1,0,0,0,1,0,0,5,0,2,1,0,1,0,0,0
0,0,1,2,1,0,1,1,1,1,0,0,0,0,6,6,0,2,1,23,1,0,1,0,0,0,0,3,0,0,0,2,2,0,3,0,0,2,4,0,0,1,2,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,1,2,2,1,2,0,3,1,0,0,0,1,1,0,2,0,0
0,0,1,0,0,4,1,0,0,0,2,0,1,0,0,1,2,0,0,0,68,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,8,1,0,0,1,0,1,1,0,0,2,3,1,0,1,1,1,0,50,1,0,0,0,0,0,0,0,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,3,0
