975,0,1,0,0,0,3,1,0,0
0,1127,3,1,0,1,1,2,0,0
4,2,1017,2,1,0,0,6,0,0
0,0,1,1003,0,4,0,1,1,0
1,0,0,0,972,0,0,2,1,6
0,0,0,3,0,886,2,0,0,1
5,2,0,0,1,3,946,0,1,0
0,0,5,0,0,0,0,1023,0,0
2,0,0,1,3,2,2,3,958,3
3,1,1,2,7,4,0,5,1,985
