727,27,64,26,16,10,19,18,61,32
31,789,12,9,2,7,18,9,27,96
82,5,536,59,70,92,97,44,6,9
31,16,97,388,58,213,138,37,8,14
32,2,105,61,535,54,114,89,6,2
16,4,72,148,37,600,52,64,1,6
3,5,50,53,29,29,815,6,7,3
26,4,54,42,55,91,18,693,1,16
114,50,31,19,7,13,16,10,709,31
50,143,8,17,6,8,21,26,32,689
