epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,1.796712691646152,0.3443333333333333,1.4625624418258667,0.4794,15.52041079999617,0.28526879999844823
2,1.4580514780256484,0.47617777777777776,1.3548210859298706,0.5248,4.8093459000010625,0.27733010000520153
3,1.3377428571277195,0.5204222222222222,1.2893768548965454,0.555,5.10210769999685,0.28017499999987194
4,1.2613323158476089,0.5476,1.1635290384292603,0.583,5.044541700000991,0.2686169000007794
5,1.2087017764833239,0.5701777777777778,1.1234121322631836,0.6026,4.7541457999977865,0.2631335000041872
6,1.1659918251885308,0.5851333333333333,1.0965379476547241,0.6154,4.519069900001341,0.24709640000219224
7,1.1326553017510308,0.5962888888888889,1.0878878831863403,0.6052,4.105194700001448,0.24310629999672528
8,1.0952349645190769,0.6100444444444444,1.0333212614059448,0.6352,4.34813170000416,0.2672247999944375
9,1.0755591874016657,0.6171777777777778,1.0382187366485596,0.6268,4.727921099998639,0.2445891000024858
10,1.0486829262627495,0.6253777777777778,1.0247178077697754,0.6338,4.603300399998261,0.2429506999978912
