epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,4.13086184832255,0.08886666666666666,3.638983964920044,0.1582,16.62623789999998,0.33905760000016016
2,3.542522954559326,0.16591111111111112,3.2898929119110107,0.2204,9.52216640000006,0.3849040000000059
3,3.263308656353421,0.21388888888888888,3.087080955505371,0.2554,10.32714040000019,0.38632750000010674
4,3.0871296632554794,0.24402222222222222,2.9943113327026367,0.2624,10.133898799999997,0.31583779999982653
5,2.9649768637339275,0.2671777777777778,2.936091899871826,0.2712,8.903090099999872,0.3291136000000279
6,2.8725963424258762,0.28646666666666665,2.854499340057373,0.2874,8.929971300000034,0.2768275000000813
7,2.7904226821899414,0.30075555555555555,2.794572353363037,0.2966,8.976730699999962,0.31117330000006405
8,2.7228604820251463,0.31295555555555554,2.8242461681365967,0.2946,8.252586600000086,0.2738014999999905
9,2.671165775341458,0.32506666666666667,2.727797031402588,0.3118,7.796819700000015,0.26928540000017165
10,2.611976020389133,0.3346,2.783216714859009,0.3014,8.036775300000045,0.26374809999992976
11,2.5762269698672826,0.3400888888888889,2.705066204071045,0.3138,7.876923300000044,0.28241589999993266
12,2.5316437029944527,0.34986666666666666,2.7205417156219482,0.3142,8.03412040000012,0.26484400000003916
