epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,1.454893394364251,0.4829333333333333,1.2662458419799805,0.5456,14.011780400003772,0.30225459999928717
2,1.1216902306874592,0.6037555555555556,1.1502954959869385,0.592,8.329894099995727,0.2992672999971546
3,0.9891889279047648,0.6507111111111111,1.07694411277771,0.6144,8.468649900001765,0.28447910000249976
4,0.9053117047945658,0.6824444444444444,1.1786531209945679,0.5846,8.422750500001712,0.27887270000064746
5,0.8388013091935052,0.7070222222222222,1.0424374341964722,0.636,8.399995699997817,0.2903562999999849
6,0.7860987461302016,0.7266,1.0654575824737549,0.6378,8.64005570000154,0.27719709999655606
7,0.7347082526842753,0.7450666666666667,1.0248968601226807,0.6482,8.62521790000028,0.2920144000017899
8,0.6928651181750828,0.7597111111111111,1.0296244621276855,0.651,9.06128549999994,0.3076671999951941
9,0.6531598026487563,0.7731333333333333,0.9959537386894226,0.654,8.546850900005666,0.30498110000189627
10,0.6190439986864725,0.7847777777777778,1.0803922414779663,0.6514,8.284909100002551,0.30059590000018943
