epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,4.183443004523383,0.08395555555555556,3.6522839069366455,0.1604,19.339801899997838,0.4820125000005646
2,3.6000779278225368,0.15888888888888889,3.34820556640625,0.2108,11.537751300002128,0.35850249999930384
3,3.306811467658149,0.2063111111111111,3.1527254581451416,0.2422,10.347241100000247,0.3891686999995727
4,3.120613214196099,0.23922222222222222,3.0159571170806885,0.2662,13.35022250000111,0.41628080000009504
5,2.9772432802412245,0.26522222222222225,2.9177448749542236,0.2868,11.38517590000265,0.3684255999978632
6,2.8702616689046225,0.2859777777777778,2.8659019470214844,0.2884,9.756000099998346,0.36744379999800003
7,2.7886735859764946,0.3004888888888889,2.786501884460449,0.3044,9.830924899997626,0.3583760000001348
8,2.7117756384531657,0.3142888888888889,2.7836227416992188,0.3032,9.76590589999978,0.37998399999924004
9,2.6593466489156086,0.3227555555555556,2.7514963150024414,0.3112,11.077439299999241,0.47715660000176285
10,2.599638483344184,0.3359111111111111,2.7648613452911377,0.3086,10.171356800001377,0.34768809999877703
11,2.5676056168450248,0.3391111111111111,2.7997803688049316,0.307,9.808029799998621,0.3737034000005224
12,2.526929929309421,0.34826666666666667,2.7097301483154297,0.3164,9.561701200000243,0.42795230000047013
