703,24,72,18,17,15,5,15,91,40
41,733,12,11,7,8,12,11,40,125
70,6,544,43,104,96,68,49,15,5
28,15,91,407,69,236,69,49,15,21
30,1,110,44,587,64,55,94,11,4
8,6,82,116,52,609,33,75,8,11
5,8,51,58,63,34,740,19,8,14
20,6,46,30,52,83,8,739,2,14
87,47,29,12,6,8,7,5,752,47
44,103,18,12,10,10,11,42,48,702
