976,1,0,0,0,0,1,1,1,0
0,1125,2,2,0,0,2,0,4,0
1,0,1024,1,0,0,0,5,1,0
0,0,0,1006,0,1,0,0,2,1
0,0,0,0,967,0,4,1,1,9
1,0,0,7,0,880,1,1,1,1
5,2,0,1,1,1,945,0,3,0
0,1,4,1,0,0,0,1011,2,9
3,0,3,0,0,1,0,1,960,6
3,2,0,5,4,4,0,2,2,987
