epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,0.2923261747869332,0.924556952649025,0.07788196206092834,0.980496749458243,140.80927639999936,5.6059463000019605
2,0.08276507397283195,0.9769819077424492,0.05451665446162224,0.9848308051341891,138.06056829999943,5.8686271000005945
3,0.05865195128695632,0.9832780874428252,0.04305323213338852,0.986997832972162,141.09188650000215,4.97600009999951
4,0.04859326020890621,0.9853706412844206,0.04674456641077995,0.9853308884814136,147.86485040000116,6.049353599999449
5,0.03714034410761279,0.9889631673487528,0.04209809750318527,0.9884980830138357,131.92049390000102,5.849094400000467
