epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,1.6425280906677246,0.4206666666666667,1.316827654838562,0.5422,13.965660699999717,0.2993958999941242
2,1.2655436529371473,0.5482222222222223,1.1727962493896484,0.5836,8.637883100003819,0.3165156999966712
3,1.1355063969082302,0.5952,1.1385160684585571,0.5892,8.575662499999453,0.2892232000012882
4,1.0529247490353055,0.6240888888888889,1.0715376138687134,0.6226,8.60341519999929,0.3327188999974169
5,0.9965101673973931,0.6468888888888888,0.9955418109893799,0.6438,8.468327000002319,0.31694119999883696
6,0.9527622132937114,0.6613555555555556,0.9804725646972656,0.6502,8.74759140000242,0.32188229999883333
7,0.9117177921189202,0.6742,0.9845267534255981,0.6472,8.756267800003116,0.2980645999996341
8,0.8792167541186015,0.6851777777777778,0.9779543876647949,0.649,8.653338399999484,0.28781879999587545
9,0.847380192205641,0.6972,0.9518656134605408,0.6564,8.569139600003837,0.310466599999927
10,0.8215295155631172,0.7067555555555556,0.9659179449081421,0.649,8.411004599998705,0.2941075999988243
