epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,4.171414447953966,0.08235555555555556,3.658503532409668,0.1638,143.38547090000066,6.191801699998905
2,3.572917792722914,0.1656,3.3280746936798096,0.216,142.95020129999466,5.782065999999759
3,3.2921222606658938,0.21086666666666667,3.122720241546631,0.2378,148.65608690000226,5.877136700000847
4,3.107777808125814,0.24237777777777778,3.004713773727417,0.2696,146.70822490000137,6.2193296999976155
5,2.9723346091376412,0.26853333333333335,2.9372968673706055,0.2716,144.2617390000014,5.743314100000134
6,2.870064749484592,0.2828888888888889,2.891364097595215,0.2808,143.9011460000038,6.14305880000029
7,2.7864597546047634,0.2995555555555556,2.8036270141601562,0.2996,140.89425649999612,6.030368700005056
8,2.7209937681410046,0.3118444444444444,2.8128340244293213,0.2966,147.10926280000422,6.117269900001702
9,2.6700271066453722,0.31793333333333335,2.7461764812469482,0.3134,143.67788329999894,6.2329439999957685
10,2.61809226620992,0.33293333333333336,2.7525553703308105,0.3066,142.75773939999635,5.761874300005729
11,2.5755833888583712,0.33786666666666665,2.7159805297851562,0.316,146.32451539999602,5.621418199996697
12,2.535646117401123,0.3474,2.7509124279022217,0.3078,140.16492319999816,6.137680699997873
