978,0,0,1,0,1,0,0,0,0
0,1127,2,1,0,1,2,0,2,0
3,0,1025,0,0,0,0,2,2,0
0,0,5,991,0,9,0,1,4,0
0,0,1,0,969,0,0,1,2,9
1,0,1,1,0,884,2,0,2,1
7,2,0,0,1,2,942,0,4,0
0,3,12,1,0,0,0,1000,3,9
3,0,2,0,1,1,0,0,966,1
3,0,0,0,3,3,0,5,9,986
