650,33,72,20,15,4,22,10,126,48
25,767,16,8,6,3,8,4,55,108
67,14,521,56,112,62,89,29,31,19
23,20,122,366,61,169,133,32,34,40
26,10,127,46,516,40,129,69,26,11
14,4,107,168,58,520,48,43,22,16
7,17,47,43,41,26,776,7,9,27
26,5,58,43,83,71,27,622,9,56
57,51,21,14,7,6,7,5,794,38
39,190,13,13,5,10,13,16,66,635
