764,36,50,12,6,6,12,3,71,40
34,814,10,5,3,1,11,3,32,87
98,16,531,54,108,64,68,27,18,16
47,26,110,408,91,136,111,25,23,23
48,14,119,56,543,25,104,64,22,5
27,11,111,180,46,493,60,44,15,13
13,27,45,49,63,12,764,4,8,15
31,14,60,52,88,58,22,617,8,50
129,75,13,11,5,3,4,1,735,24
52,213,18,9,4,5,11,12,42,634
