epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,3.913700656297472,0.12455555555555556,3.5357327461242676,0.1704,14.398415699994075,0.3284254000027431
2,3.235293688032362,0.23255555555555554,3.158299684524536,0.24,8.55605540000397,0.33085399999981746
3,2.9047275335523817,0.29055555555555557,2.997868776321411,0.2674,8.63139450000017,0.3277987000037683
4,2.6905676934136284,0.3321777777777778,2.919599771499634,0.2834,8.678958399999829,0.3476050000026589
5,2.5301281202952066,0.36144444444444446,2.849261522293091,0.2998,8.785559399999329,0.3348199999963981
6,2.406268562444051,0.38906666666666667,2.82293438911438,0.3052,8.905381599994143,0.3460500000001048
7,2.3016072766621907,0.4108888888888889,2.8267877101898193,0.3044,8.685157499996421,0.3385329000011552
8,2.2178293480767146,0.42875555555555556,2.8663814067840576,0.3038,8.86759379999421,0.3330174000002444
9,2.142469513660007,0.44495555555555555,2.863070011138916,0.3114,8.950636400004441,0.3315124000000651
10,2.0726179397159155,0.46184444444444445,2.8791680335998535,0.3058,8.784517499996582,0.34826479999901494
11,2.018939488728841,0.4703111111111111,2.830728769302368,0.313,8.820406799997727,0.3390491000027396
12,1.9621843934377035,0.48331111111111114,2.8835628032684326,0.3114,8.788263299997197,0.3444815999973798
