634,36,82,14,11,5,15,13,141,49
23,765,17,5,4,5,9,4,56,112
71,12,569,43,90,49,76,41,28,21
23,22,162,339,70,151,105,45,45,38
26,11,167,38,483,35,112,92,26,10
13,5,143,152,50,483,43,69,26,16
7,15,68,39,45,22,749,14,14,27
24,6,80,37,62,57,19,653,10,52
66,46,27,8,4,3,7,7,790,42
48,186,11,11,1,7,13,21,56,646
