epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,0.26092392507051926,0.9218532990129812,0.10841868072748184,0.966494415735956,19.032440400002088,0.6399996000000101
2,0.07800229059901737,0.9752967537638192,0.0719655379652977,0.9763293882313719,3.9266930999983742,0.21148230000108015
3,0.056995993536930446,0.9822040332586434,0.05800798907876015,0.9829971661943657,3.4930596000012883,0.18845019999935175
4,0.04429423854064605,0.9862224773615303,0.05823909118771553,0.9829971661943657,3.4369176000000152,0.18030910000015865
5,0.03747704195701364,0.9886298401881447,0.04959670081734657,0.9859976662777129,3.455348599996796,0.21616200000062236
