epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,4.179636043802897,0.08311111111111111,3.6601383686065674,0.161,16.23387350000121,0.5162641999995685
2,3.5827778118981257,0.15875555555555557,3.3484883308410645,0.2066,7.953997399999935,0.17873049999616342
3,3.3015798874749076,0.20484444444444444,3.1518023014068604,0.241,7.53540719999728,0.3594379999994999
4,3.117609576543172,0.24231111111111112,3.025501251220703,0.2556,8.584586600001785,0.3096069999955944
5,2.9799697383880615,0.26411111111111113,2.932480573654175,0.2746,8.434064499997476,0.2987920000014128
6,2.871970699437459,0.28846666666666665,2.8694403171539307,0.2836,8.41188659999898,0.29970859999593813
7,2.7839992058648004,0.30193333333333333,2.8145406246185303,0.2918,8.311362499996903,0.3075394999978016
8,2.715120717578464,0.31248888888888887,2.79111385345459,0.2974,8.248395700000401,0.31300329999794485
9,2.65507144847446,0.3268,2.7572171688079834,0.3082,8.209826899998006,0.2946922999981325
10,2.6055352398766414,0.3367777777777778,2.730250835418701,0.3146,8.5169109999988,0.34315239999705227
11,2.5648143779330783,0.34484444444444445,2.7339131832122803,0.316,8.866585899995698,0.33371160000388045
12,2.534509453497993,0.34824444444444447,2.7087152004241943,0.3192,8.63064139999915,0.32249379999848315
