epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,1.8771516863293118,0.31562222222222225,1.547109603881836,0.4496,13.277495900001668,0.2814259000006132
2,1.5425793532477485,0.4371555555555556,1.3934738636016846,0.5118,4.428086299994902,0.23074900000210619
3,1.4212070785522462,0.4862,1.2998363971710205,0.536,4.064053400004923,0.19173859999864362
4,1.3388777279535928,0.5198888888888888,1.2370232343673706,0.573,3.871375300004729,0.21537839999655262
5,1.2791616439395481,0.5396222222222222,1.2115341424942017,0.5714,3.8158855000001495,0.2426508000062313
6,1.2322340750164456,0.5626222222222222,1.1435176134109497,0.599,3.9035937000007834,0.21564950000174576
7,1.191121159638299,0.5758,1.1416780948638916,0.5968,3.898925199995574,0.21869950000109384
8,1.1578792661772834,0.5880222222222222,1.1125988960266113,0.614,4.521313099998224,0.2017457000038121
9,1.1322124312506783,0.5973333333333334,1.0885930061340332,0.6214,3.663258799999312,0.19704739999724552
10,1.1008464786953396,0.6090222222222222,1.0841398239135742,0.619,3.5928163999997196,0.22356100000615697
