975,1,0,0,0,1,2,1,0,0
0,1128,1,1,0,0,2,0,3,0
1,5,1018,0,1,0,0,7,0,0
0,0,0,997,0,6,0,4,2,1
0,0,1,0,971,0,2,1,2,5
1,0,0,4,0,884,1,1,0,1
4,2,0,1,1,3,945,0,2,0
0,3,4,1,0,0,0,1017,1,2
6,0,2,1,1,2,2,2,956,2
1,4,0,5,8,5,1,8,2,975
