772,33,54,14,14,9,10,6,43,45
36,794,11,8,5,2,8,7,10,119
93,12,501,75,84,97,61,41,16,20
49,19,72,456,64,203,55,41,7,34
52,10,113,92,509,58,53,93,11,9
21,8,66,173,44,582,32,53,7,14
11,13,63,98,49,45,687,11,3,20
25,9,37,55,61,95,12,673,2,31
189,78,21,18,4,11,3,10,610,56
67,144,9,20,7,10,8,17,28,690
