epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,4.181747235743205,0.08448888888888889,3.654019594192505,0.1582,14.298741999999038,0.3213023999996949
2,3.599928776211209,0.16013333333333332,3.349775791168213,0.207,8.617370799998753,0.3323942999995779
3,3.31784059109158,0.2044888888888889,3.1559054851531982,0.2386,8.561000599998806,0.32180950000474695
4,3.1408649885813396,0.2333111111111111,3.025045156478882,0.2604,8.638948500003607,0.34380349999992177
5,3.0025144153171115,0.2588666666666667,2.964533567428589,0.269,8.692214499998954,0.3321113999991212
6,2.8975514066908095,0.2805111111111111,2.900847911834717,0.2862,8.72292419999576,0.3427386000039405
7,2.8218266935136582,0.2926,2.8259153366088867,0.2924,8.780821199994534,0.3169722000020556
8,2.745824743440416,0.3064,2.8055930137634277,0.2972,8.54269860000204,0.3027887999996892
9,2.6835626224941675,0.31782222222222223,2.7679152488708496,0.3112,8.950730299999123,0.37348760000168113
10,2.629071572197808,0.3294666666666667,2.739785671234131,0.314,8.9662965000025,0.3165337000027648
11,2.5824688401963978,0.33686666666666665,2.7459113597869873,0.3102,8.720797699999821,0.3438943000001018
12,2.548714561928643,0.34426666666666667,2.7272636890411377,0.3234,8.761531100004504,0.3419265000047744
