epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,4.444471717834473,0.029133333333333334,4.200907230377197,0.0516,16.001049400001648,0.631066699999792
2,3.9815027562035454,0.08491111111111112,3.807701587677002,0.113,3.7107632999977795,0.28309250000165775
3,3.6598798631032308,0.1409111111111111,3.595999240875244,0.1482,3.721963299998606,0.30352639999910025
4,3.4706278753068713,0.17355555555555555,3.447270393371582,0.173,4.045617499999935,0.30227150000064285
5,3.328002319378323,0.1985111111111111,3.32106876373291,0.1968,3.9232264000020223,0.30646360000173445
6,3.2154622186872692,0.2190888888888889,3.240473747253418,0.2124,3.849587699998665,0.3071581000003789
7,3.1298990199195016,0.23655555555555555,3.179715156555176,0.223,3.948950900001364,0.31615830000009737
8,3.0646312813652887,0.24846666666666667,3.11989164352417,0.2376,4.008198600000469,0.3071046999975806
9,3.0071940501319037,0.25637777777777776,3.0945303440093994,0.2358,3.9231862999986333,0.29829370000152267
10,2.9607106961568195,0.26942222222222223,3.088883876800537,0.2416,3.8953846000003978,0.31180010000025504
11,2.921673229217529,0.27655555555555555,3.025264263153076,0.2502,4.033849999999802,0.31307599999854574
12,2.891664021979438,0.2816888888888889,3.0148282051086426,0.252,3.9787233999995806,0.32199580000087735
