672,18,54,17,30,12,15,19,126,37
35,698,18,9,6,9,21,16,62,126
66,6,571,36,104,58,85,46,19,9
19,7,128,334,95,199,122,51,27,18
21,0,137,35,555,38,100,87,19,8
9,7,113,116,69,513,64,84,16,9
2,4,63,37,33,18,804,17,12,10
19,3,48,30,56,56,18,755,5,10
70,25,21,12,12,3,7,8,814,28
42,72,15,11,11,7,16,47,62,717
