epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,1.4653191959169176,0.4798,1.2471230030059814,0.5534,14.613068300001032,0.2892885000037495
2,1.1374308078130086,0.5964444444444444,1.1142183542251587,0.6026,8.688158400000248,0.29745469999761553
3,1.0067206229633756,0.6461555555555556,1.1007194519042969,0.6136,8.820769799996924,0.2837932999973418
4,0.9173037204212613,0.6782666666666667,1.0895355939865112,0.6122,8.841884900000878,0.2999608000027365
5,0.8517200418578253,0.7001111111111111,1.0356820821762085,0.629,8.588428600000043,0.30340740000247024
6,0.7925421339988709,0.7236666666666667,1.0450689792633057,0.6336,8.381900100001076,0.31149419999565
7,0.7429194656054179,0.7419111111111111,1.033612847328186,0.646,8.612314699996205,0.30297820000123465
8,0.6956641659312778,0.7588888888888888,1.0466829538345337,0.649,8.86935739999899,0.3117474000027869
9,0.6589687113020155,0.7721333333333333,1.0800386667251587,0.6364,8.801897800003644,0.303393900001538
10,0.6188361567073398,0.7859111111111111,1.0716336965560913,0.6392,8.659775000000081,0.31162700000277255
