epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,1.649560508579678,0.41535555555555553,1.433628797531128,0.4888,21.64936949999901,0.7748614000011003
2,1.3394270727793376,0.5258444444444444,1.2944072484970093,0.5456,4.665101800001139,0.3532262000007904
3,1.2281800269020928,0.5698666666666666,1.1994432210922241,0.5848,3.986960400001408,0.2849973999982467
4,1.147578214899699,0.6005111111111111,1.1668747663497925,0.5878,3.701240099999268,0.2822067999986757
5,1.0920161653942533,0.6188444444444444,1.147274374961853,0.5988,3.727008099998784,0.2841024000008474
6,1.0482501982371013,0.6340444444444444,1.1200453042984009,0.6126,3.6873449999984587,0.2819220999990648
7,1.0104382459746466,0.6481777777777777,1.0818592309951782,0.617,4.086844100002054,0.31979040000078385
8,0.9828680144839816,0.6586222222222222,1.075360894203186,0.6212,4.4000350999995135,0.37655020000238437
9,0.9600406503041585,0.6636444444444445,1.0568572282791138,0.6294,4.365653300003032,0.33217380000132835
10,0.9345819603178236,0.6741777777777778,1.0561028718948364,0.6334,4.131119199999375,0.29383400000006077
