0,0,0,9,2,0,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,46,2,0,0,0,0,0,0,0,0,1,2,3,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,2,1,5,0,1,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,1,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,32,0,0,2,0,2,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,1,0,0,2,0,1,1,0,0,0,3,0,0,0,0,3,0,0,7,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,4,3,2,0,0,0,0,1,1,1,1,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,12,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,54,1,1,0,1,3,0,0,1,1,0,2,0,0,0,1,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,2,0,0,2,1
2,0,1,0,0,12,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,2,0,31,0,0,2,0,0,0,3,1,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,4,0,2,1,1,0,0,0,1,0,0,0,0,3,3,1,5,0,0,0,2,0,0,3,0,0,0,0,2
2,3,0,0,3,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,17,0,0,2,0,0,2,2,0,0,2,0,0,2,0,0,0,0,1,6,1,0,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,3,1,2,3,0,0,1,0,2,1,2,0,0,0,0,0,0,0,1,1,3,2,2,0,1,0,0,2,0,1,0,1,0,2,4,4
0,0,0,1,1,4,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,22,2,0,1,0,0,0,2,0,0,0,3,2,0,0,3,1,7,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,1,3,3,0,1,0,0,1,1,0,0,1,2,0,0,1,1,2,7,0,3,0,1,1,1,0,3
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,62,0,0,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1
0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,3,1,0,2,1,29,0,5,0,1,0,0,0,2,1,1,3,0,1,0,1,0,0,2,2,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,2,0,1,0,2,1,2,2,1,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,4,16,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,24,0,0,0,3
0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0,1,0,1,1,0,0,2,0,25,0,2,0,0,1,0,3,0,0,0,0,1,0,0,1,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,6,2,0,4,0,1,0,0,0,6,0,0,3,2,1,0,0,0,2,0,0,1,1,0,3,1,0,0,0,0,0,0,0,1,1,1,0
0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,2,4,1,1,0,0,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,1,0,1,1,0,4,1,0,1,1,1,4,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,2,0,2,1,0,0,2,2,2,1,3,1,1,0,1,4,1
