epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,4.172444073825412,0.08524444444444444,3.641054630279541,0.1658,19.116150199999538,0.44635589999961667
2,3.572936878712972,0.163,3.330437421798706,0.216,11.032346200001484,0.5404324999981327
3,3.286860659959581,0.2106222222222222,3.135305881500244,0.2414,12.096476200000325,0.36000240000066697
4,3.104532854334513,0.2426,3.009786367416382,0.262,9.79191560000254,0.35663750000094296
5,2.969708328882853,0.2674888888888889,2.926386833190918,0.2804,9.586961699998938,0.3401832999988983
6,2.8656041354285344,0.2876888888888889,2.8479626178741455,0.3022,9.367642699999124,0.3266695999991498
7,2.7800059858110218,0.30493333333333333,2.8214945793151855,0.292,10.218120199999248,0.36995759999990696
8,2.7189084096272786,0.3138444444444444,2.793734073638916,0.3094,11.238806999997905,0.4649749000018346
9,2.6651910365634492,0.3257777777777778,2.7432024478912354,0.3154,11.785062999999354,0.4360555999992357
10,2.61558146748013,0.33497777777777776,2.734039545059204,0.3162,10.633983100000478,0.4662690000004659
11,2.5729523341284857,0.34053333333333335,2.7422022819519043,0.3152,10.15290830000231,0.35483649999878253
12,2.5388292341444227,0.3486444444444444,2.7283713817596436,0.3154,9.447568700001284,0.36446800000339863
