epoch,train_loss,train_accuracy,val_loss,val_accuracy,train_seconds,validation_seconds
1,4.552711208173964,0.02128888888888889,4.367447853088379,0.0344,9.093825000000038,0.4658728000000565
2,4.3022282914903425,0.03902222222222222,4.126701354980469,0.0566,3.2484474999999975,0.204994299999953
3,4.173754108428955,0.04964444444444444,4.009332656860352,0.0726,3.333262500000046,0.2155884999999671
4,4.111482574208577,0.056933333333333336,3.949805498123169,0.0788,3.502545600000076,0.20621940000000905
5,4.068193827989366,0.06273333333333334,3.9281249046325684,0.0934,3.4082429000000047,0.21368859999995493
6,4.0313897125244145,0.06671111111111111,3.850811243057251,0.1026,3.309701200000063,0.20301660000006905
7,4.008068162112766,0.06862222222222222,3.8260366916656494,0.0978,3.355999699999984,0.19683299999996962
8,3.989038057115343,0.0704,3.826982021331787,0.102,3.2387244999999893,0.20670970000003308
9,3.9725943331400555,0.07411111111111111,3.7910077571868896,0.106,3.306256899999994,0.199773900000082
10,3.9567679309421115,0.07468888888888889,3.7984848022460938,0.1084,3.262839999999983,0.19569269999999506
11,3.9465502503712973,0.07648888888888888,3.766206979751587,0.1052,3.1684792999999445,0.19128250000005664
12,3.9245841110229494,0.08002222222222222,3.744223117828369,0.1128,3.185998599999948,0.20491979999997056
